time,eccentricity,argument of perigee,inclination,mean anomaly,Brouwer mean motion,right ascension,is_maneuver
2016-03-04 15:21:16.747488,0.0001086,1.3148036494171322,1.721208801731768,-1.290056625953106,0.0622901374821452,2.317568608516458,False
2016-03-05 03:07:49.774079,0.0001163,1.2195627774650537,1.721205311073264,-1.2173287560225017,0.0622901245851963,2.326014256766859,False
2016-03-06 02:41:39.264000,0.0001109,1.1729921570340889,1.721208801731768,-1.1707947875058269,0.0622900849181995,2.342891590633644,False
2016-03-07 05:37:27.298272,0.0001074,1.116069988809546,1.72121054706102,-1.113839458025498,0.0622900715732621,2.3621844601851896,False
2016-03-08 03:30:17.538911,0.0001066,1.1061303387194383,1.72121054706102,-1.1038806093136175,0.0622900705682888,2.377852280880343,True
2016-03-09 03:04:06.551904,0.0001371,1.4157953812545323,1.7212506896338158,-1.413292579107173,0.0622901622132918,2.3947802292954354,False
2016-03-10 02:37:55.725600,0.0001371,1.3657864621971387,1.7212506896338158,-1.3634581929749787,0.0622901622132918,2.411655817832969,False
2016-03-11 02:11:44.990879,0.0001592,0.8208143845789173,1.7212402176583037,-0.8184407367962034,0.0622901912484303,2.428533151699754,False
2016-03-12 01:45:34.054847,0.0002441,0.461390005069465,1.721229745682792,-0.4589831960309656,0.0622902393794011,2.4454069949080357,False
2016-03-13 01:19:23.002175,0.0002412,0.4120024232257814,1.7212262550242878,-0.4097492031614553,0.06229025505822,2.46228432877482,False
2016-03-14 02:34:11.327519,0.0002517,0.3470377778080485,1.721229745682792,-0.3448072470239989,0.0622902665573263,2.480364194496229,False
2016-03-15 02:08:00.378528,0.0002392,0.3000098811130612,1.7212192737072798,-0.2976275066840887,0.0622903002232813,2.4972362923752587,False
2016-03-16 01:41:49.038144,0.0001871,0.3474008062924633,1.721212292390272,-0.3452139087397148,0.0622903336334398,2.514108390254288,False
2016-03-17 01:15:37.568159,8.99e-05,1.2949034052858928,1.721208801731768,-1.292671129172593,0.0622903898589246,2.530978742804065,False
2016-03-18 02:30:25.763040,9.98e-05,1.367229849488538,1.721208801731768,-1.364906816254134,0.0622904079046831,2.549058608525474,False
2016-03-19 02:04:14.645568,0.0001124,1.5116698077250847,1.721214037719524,-1.5093746997587123,0.0622904164142626,2.565937687721512,False
2016-03-20 01:38:03.597216,0.0001171,1.5225990595010732,1.7212157830487758,-1.5202969702176938,0.0622904203285853,2.582820257576053,False
2016-03-21 02:52:51.764448,0.0001102,1.4525310713505089,1.721214037719524,-1.450223746079371,0.0622904269445077,2.6009228125777377,False
2016-03-22 02:26:40.729055,0.0001116,1.3658335860869426,1.721221019036532,-1.3635576767423414,0.0622904257793514,2.617812363749287,True
2016-03-23 00:19:30.567071,0.0001109,1.3575519987862297,1.721231491012044,-1.3552743441123756,0.0622904184605669,2.6334889110907,False
2016-03-24 04:56:17.314080,0.000115,1.4502970499079562,1.721243708316808,-1.448054301819143,0.0622904008991889,2.653993039143129,True
2016-03-25 01:08:08.025503,0.0001132,1.4630588973985386,1.7212524349630678,-1.4608213852974812,0.0622903850782115,2.668470545288422,False
2016-03-26 05:44:54.911616,0.0001144,1.4509882002917458,1.7212611616093276,-1.448710545617894,0.0622903646693775,2.688974673340852,False
2016-03-27 05:18:44.117280,0.0001084,1.2272300088690649,1.721266397597084,-1.2249785341339932,0.0622903491469297,2.7058572431953927,False
2016-03-28 04:52:33.309984,0.0001038,1.2094869916932904,1.7212716335848397,-1.207216318336446,0.0622903365083048,2.72274504903769,False
2016-03-29 01:04:23.997216,0.0001032,1.1636005403291074,1.7212768695725955,-1.161366518886556,0.0622903269283065,2.737217319195227,False
2016-03-30 05:41:10.822848,9.97e-05,1.2504551052253532,1.7212821055603518,-1.2481966491732726,0.0622903179162923,2.757723192576908,False
2016-03-31 05:14:59.949024,9.86e-05,1.3173308861740205,1.7212855962188556,-1.31505497682942,0.0622903139473503,2.7746144890777096,False
2016-04-01 04:48:49.033728,0.0001021,1.4139348602719062,1.7212943228651156,-1.4116502242810451,0.0622903142494659,2.7915162575540227,False
2016-04-02 04:22:38.088191,9.93e-05,1.4280545739205404,1.7212978135236194,-1.425780409905192,0.0622903196747203,2.80839533675006,False
2016-04-03 05:37:26.327135,9.65e-05,1.4833361326482088,1.7212960681943676,-1.4810637139621132,0.0622903308786089,2.826483929117729,False
2016-04-04 01:49:16.919328,9.74e-05,1.5373121850953857,1.7212925775358636,-1.5350310397630285,0.0622903386926352,2.840956199275266,False
2016-04-05 04:45:04.374719,9.68e-05,1.5227020339269408,1.7212943228651156,-1.520445323204112,0.0622903443983165,2.8602612861315757,False
2016-04-06 04:18:53.427455,9.54e-05,1.5129473887375446,1.7212943228651156,-1.5106906780147158,0.0622903481559917,2.877143855986116,False
2016-04-07 05:33:41.682816,9.43e-05,1.532880794124572,1.7212925775358636,-1.5306101207677267,0.0622903531553398,2.895237684341541,False
2016-04-08 05:07:30.637920,0.0001013,1.726373230988419,1.7212908322066116,-1.7240990669730696,0.0622903616939951,2.912144688805611,False
2016-04-09 04:41:19.670784,9.79e-05,1.6913444729008928,1.7212890868773598,-1.6890668182270412,0.062290366256375,2.92903423997716,False
2016-04-10 04:15:08.680320,9.33e-05,1.663661805635011,1.7212873415481078,-1.6614016042536788,0.0622903702507199,2.945918555160953,False
2016-04-11 03:48:57.686399,9.15e-05,1.6089963481332965,1.7212821055603518,-1.6067431280689712,0.0622903755923805,2.96279763435699,False
2016-04-12 03:22:46.677791,8.81e-05,1.585724127887204,1.7212821055603518,-1.58347265315213,0.062290381403658,2.979683694870035,False
2016-04-13 04:37:34.883040,8.61e-05,1.5631378220371457,1.7212803602310998,-1.5608880926313242,0.0622903867525462,2.9977705419084524,False
2016-04-14 00:49:25.430303,8.9e-05,1.5809122551394557,1.7212803602310998,-1.5786503084288706,0.0622903921269454,3.0122410667367374,True
2016-04-15 03:45:12.734496,9.19e-05,1.609149937107472,1.7212768695725955,-1.6068618104581072,0.0622904080680767,3.031540917605291,False
2016-04-16 03:19:01.563456,9.1e-05,1.6289646601053638,1.7212768695725955,-1.626685260102259,0.0622904242785685,3.04843046877684,False
2016-04-17 04:33:49.580351,0.0001043,1.7641247027090563,1.7212716335848397,-1.7618173774379209,0.0622904419421091,3.0665138251567527,False
